Stock Price,Strike Price,Maturity,Dividends,Volatility,Risk-free,Call Price
461.52,520.0,0.04639779324156463,0.0,0.371,0.0088,1.58
461.52,522.5,0.04639779324156463,0.0,0.371,0.0088,1.48
461.52,525.0,0.04639779324156463,0.0,0.371,0.0088,1.36
461.52,530.0,0.04639779324156463,0.0,0.371,0.0088,1.15
461.52,535.0,0.04639779324156463,0.0,0.371,0.0088,0.3
461.52,540.0,0.04639779324156463,0.0,0.371,0.0088,0.87
461.52,545.0,0.04639779324156463,0.0,0.371,0.0088,0.76
461.52,550.0,0.04639779324156463,0.0,0.371,0.0088,0.21
461.52,555.0,0.04639779324156463,0.0,0.371,0.0088,0.28
461.52,560.0,0.04639779324156463,0.0,0.371,0.0088,0.57
461.52,565.0,0.04639779324156463,0.0,0.371,0.0088,0.52
461.52,570.0,0.04639779324156463,0.0,0.371,0.0088,0.47
461.52,580.0,0.04639779324156463,0.0,0.371,0.0088,0.42
461.52,590.0,0.04639779324156463,0.0,0.371,0.0088,0.37
461.52,600.0,0.04639779324156463,0.0,0.371,0.0088,0.32
461.52,610.0,0.04639779324156463,0.0,0.371,0.0088,0.28
461.52,620.0,0.04639779324156463,0.0,0.371,0.0088,0.26
461.52,400.0,0.06556274875148935,0.0,0.371,0.0088,65.2
461.52,410.0,0.06556274875148935,0.0,0.371,0.0088,55.9
461.52,425.0,0.06556274875148935,0.0,0.371,0.0088,43.3
461.52,430.0,0.06556274875148935,0.0,0.371,0.0088,38.9
461.52,435.0,0.06556274875148935,0.0,0.371,0.0088,36.0
461.52,437.5,0.06556274875148935,0.0,0.371,0.0088,33.7
461.52,440.0,0.06556274875148935,0.0,0.371,0.0088,31.6
461.52,442.5,0.06556274875148935,0.0,0.371,0.0088,29.95
461.52,445.0,0.06556274875148935,0.0,0.371,0.0088,28.95
461.52,447.5,0.06556274875148935,0.0,0.371,0.0088,27.8
461.52,450.0,0.06556274875148935,0.0,0.371,0.0088,25.0
461.52,452.5,0.06556274875148935,0.0,0.371,0.0088,24.4
461.52,455.0,0.06556274875148935,0.0,0.371,0.0088,22.95
461.52,457.5,0.06556274875148935,0.0,0.371,0.0088,21.55
461.52,460.0,0.06556274875148935,0.0,0.371,0.0088,19.3
461.52,462.5,0.06556274875148935,0.0,0.371,0.0088,18.45
461.52,465.0,0.06556274875148935,0.0,0.371,0.0088,17.0
461.52,467.5,0.06556274875148935,0.0,0.371,0.0088,16.2
461.52,470.0,0.06556274875148935,0.0,0.371,0.0088,15.45
461.52,472.5,0.06556274875148935,0.0,0.371,0.0088,14.0
461.52,475.0,0.06556274875148935,0.0,0.371,0.0088,12.9
461.52,477.5,0.06556274875148935,0.0,0.371,0.0088,12.75
461.52,480.0,0.06556274875148935,0.0,0.371,0.0088,11.65
461.52,482.5,0.06556274875148935,0.0,0.371,0.0088,11.1
461.52,485.0,0.06556274875148935,0.0,0.371,0.0088,11.0
461.52,487.5,0.06556274875148935,0.0,0.371,0.0088,9.75
461.52,490.0,0.06556274875148935,0.0,0.371,0.0088,8.75
461.52,492.5,0.06556274875148935,0.0,0.371,0.0088,8.35
461.52,495.0,0.06556274875148935,0.0,0.371,0.0088,7.8
461.52,497.5,0.06556274875148935,0.0,0.371,0.0088,7.4
461.52,500.0,0.06556274875148935,0.0,0.371,0.0088,7.75
461.52,502.5,0.06556274875148935,0.0,0.371,0.0088,6.7
461.52,505.0,0.06556274875148935,0.0,0.371,0.0088,5.15
461.52,507.5,0.06556274875148935,0.0,0.371,0.0088,4.8
461.52,510.0,0.06556274875148935,0.0,0.371,0.0088,4.5
461.52,512.5,0.06556274875148935,0.0,0.371,0.0088,3.85
461.52,515.0,0.06556274875148935,0.0,0.371,0.0088,3.3
461.52,520.0,0.06556274875148935,0.0,0.371,0.0088,3.9
461.52,525.0,0.06556274875148935,0.0,0.371,0.0088,3.25
461.52,530.0,0.06556274875148935,0.0,0.371,0.0088,3.0
461.52,535.0,0.06556274875148935,0.0,0.371,0.0088,2.84
461.52,540.0,0.06556274875148935,0.0,0.371,0.0088,2.66
461.52,545.0,0.06556274875148935,0.0,0.371,0.0088,1.37
461.52,550.0,0.06556274875148935,0.0,0.371,0.0088,1.48
461.52,555.0,0.06556274875148935,0.0,0.371,0.0088,1.48
461.52,560.0,0.06556274875148935,0.0,0.371,0.0088,1.67
461.52,570.0,0.06556274875148935,0.0,0.371,0.0088,0.75
461.52,580.0,0.06556274875148935,0.0,0.371,0.0088,1.08
461.52,590.0,0.06556274875148935,0.0,0.371,0.0088,0.92
461.52,600.0,0.06556274875148935,0.0,0.371,0.0088,0.78
461.52,610.0,0.06556274875148935,0.0,0.371,0.0088,0.7
461.52,630.0,0.06556274875148935,0.0,0.371,0.0088,0.54
461.52,640.0,0.06556274875148935,0.0,0.371,0.0088,0.48
461.52,230.0,0.08472770426141404,0.0,0.371,0.0088,231.65
461.52,235.0,0.08472770426141404,0.0,0.371,0.0088,227.7
461.52,240.0,0.08472770426141404,0.0,0.371,0.0088,222.4
461.52,245.0,0.08472770426141404,0.0,0.371,0.0088,217.2
461.52,250.0,0.08472770426141404,0.0,0.371,0.0088,246.15
461.52,260.0,0.08472770426141404,0.0,0.371,0.0088,202.4
461.52,270.0,0.08472770426141404,0.0,0.371,0.0088,192.6
461.52,280.0,0.08472770426141404,0.0,0.371,0.0088,182.15
461.52,285.0,0.08472770426141404,0.0,0.371,0.0088,177.4
461.52,295.0,0.08472770426141404,0.0,0.371,0.0088,167.25
461.52,300.0,0.08472770426141404,0.0,0.371,0.0088,162.8
461.52,305.0,0.08472770426141404,0.0,0.371,0.0088,184.18
461.52,325.0,0.08472770426141404,0.0,0.371,0.0088,139.35
461.52,330.0,0.08472770426141404,0.0,0.371,0.0088,132.7
461.52,345.0,0.08472770426141404,0.0,0.371,0.0088,118.75
461.52,350.0,0.08472770426141404,0.0,0.371,0.0088,114.7
461.52,360.0,0.08472770426141404,0.0,0.371,0.0088,105.0
461.52,365.0,0.08472770426141404,0.0,0.371,0.0088,99.6
461.52,370.0,0.08472770426141404,0.0,0.371,0.0088,94.6
461.52,375.0,0.08472770426141404,0.0,0.371,0.0088,90.0
461.52,380.0,0.08472770426141404,0.0,0.371,0.0088,85.2
461.52,385.0,0.08472770426141404,0.0,0.371,0.0088,80.4
461.52,390.0,0.08472770426141404,0.0,0.371,0.0088,76.2
461.52,395.0,0.08472770426141404,0.0,0.371,0.0088,70.4
461.52,400.0,0.08472770426141404,0.0,0.371,0.0088,65.9
461.52,405.0,0.08472770426141404,0.0,0.371,0.0088,61.25
461.52,410.0,0.08472770426141404,0.0,0.371,0.0088,57.05
461.52,415.0,0.08472770426141404,0.0,0.371,0.0088,54.05
461.52,420.0,0.08472770426141404,0.0,0.371,0.0088,49.2
461.52,425.0,0.08472770426141404,0.0,0.371,0.0088,44.8
461.52,430.0,0.08472770426141404,0.0,0.371,0.0088,40.55
461.52,435.0,0.08472770426141404,0.0,0.371,0.0088,37.75
461.52,440.0,0.08472770426141404,0.0,0.371,0.0088,34.35
461.52,445.0,0.08472770426141404,0.0,0.371,0.0088,30.65
461.52,450.0,0.08472770426141404,0.0,0.371,0.0088,27.15
461.52,455.0,0.08472770426141404,0.0,0.371,0.0088,24.25
461.52,460.0,0.08472770426141404,0.0,0.371,0.0088,21.4
461.52,465.0,0.08472770426141404,0.0,0.371,0.0088,18.9
461.52,470.0,0.08472770426141404,0.0,0.371,0.0088,16.85
461.52,475.0,0.08472770426141404,0.0,0.371,0.0088,15.9
461.52,480.0,0.08472770426141404,0.0,0.371,0.0088,13.0
461.52,485.0,0.08472770426141404,0.0,0.371,0.0088,11.25
461.52,490.0,0.08472770426141404,0.0,0.371,0.0088,10.2
461.52,495.0,0.08472770426141404,0.0,0.371,0.0088,9.15
461.52,500.0,0.08472770426141404,0.0,0.371,0.0088,7.85
461.52,505.0,0.08472770426141404,0.0,0.371,0.0088,6.0
461.52,510.0,0.08472770426141404,0.0,0.371,0.0088,5.1
461.52,515.0,0.08472770426141404,0.0,0.371,0.0088,4.85
461.52,520.0,0.08472770426141404,0.0,0.371,0.0088,4.5
461.52,525.0,0.08472770426141404,0.0,0.371,0.0088,3.3
461.52,530.0,0.08472770426141404,0.0,0.371,0.0088,3.6
461.52,535.0,0.08472770426141404,0.0,0.371,0.0088,3.35
461.52,540.0,0.08472770426141404,0.0,0.371,0.0088,2.4
461.52,545.0,0.08472770426141404,0.0,0.371,0.0088,3.0
461.52,550.0,0.08472770426141404,0.0,0.371,0.0088,1.49
461.52,555.0,0.08472770426141404,0.0,0.371,0.0088,1.5
461.52,560.0,0.08472770426141404,0.0,0.371,0.0088,1.39
461.52,565.0,0.08472770426141404,0.0,0.371,0.0088,1.42
461.52,570.0,0.08472770426141404,0.0,0.371,0.0088,1.95
461.52,575.0,0.08472770426141404,0.0,0.371,0.0088,1.27
461.52,580.0,0.08472770426141404,0.0,0.371,0.0088,0.64
461.52,585.0,0.08472770426141404,0.0,0.371,0.0088,1.4
461.52,590.0,0.08472770426141404,0.0,0.371,0.0088,1.34
461.52,595.0,0.08472770426141404,0.0,0.371,0.0088,1.27
461.52,600.0,0.08472770426141404,0.0,0.371,0.0088,0.5
461.52,605.0,0.08472770426141404,0.0,0.371,0.0088,0.49
461.52,610.0,0.08472770426141404,0.0,0.371,0.0088,1.01
461.52,615.0,0.08472770426141404,0.0,0.371,0.0088,0.94
461.52,620.0,0.08472770426141404,0.0,0.371,0.0088,0.92
461.52,625.0,0.08472770426141404,0.0,0.371,0.0088,0.87
461.52,630.0,0.08472770426141404,0.0,0.371,0.0088,0.82
461.52,635.0,0.08472770426141404,0.0,0.371,0.0088,0.78
461.52,640.0,0.08472770426141404,0.0,0.371,0.0088,0.74
461.52,645.0,0.08472770426141404,0.0,0.371,0.0088,0.71
461.52,650.0,0.08472770426141404,0.0,0.371,0.0088,0.68
461.52,655.0,0.08472770426141404,0.0,0.371,0.0088,0.65
461.52,660.0,0.08472770426141404,0.0,0.371,0.0088,0.62
461.52,665.0,0.08472770426141404,0.0,0.371,0.0088,0.44
461.52,670.0,0.08472770426141404,0.0,0.371,0.0088,0.58
461.52,675.0,0.08472770426141404,0.0,0.371,0.0088,0.41
461.52,680.0,0.08472770426141404,0.0,0.371,0.0088,0.7
461.52,690.0,0.08472770426141404,0.0,0.371,0.0088,0.48
461.52,695.0,0.08472770426141404,0.0,0.371,0.0088,0.62
461.52,700.0,0.08472770426141404,0.0,0.371,0.0088,0.3
461.52,710.0,0.08472770426141404,0.0,0.371,0.0088,0.33
461.52,715.0,0.08472770426141404,0.0,0.371,0.0088,0.4
461.52,720.0,0.08472770426141404,0.0,0.371,0.0088,0.38
461.52,730.0,0.08472770426141404,0.0,0.371,0.0088,0.34
461.52,735.0,0.08472770426141404,0.0,0.371,0.0088,0.32
461.52,740.0,0.08472770426141404,0.0,0.371,0.0088,0.41
461.52,745.0,0.08472770426141404,0.0,0.371,0.0088,0.29
461.52,750.0,0.08472770426141404,0.0,0.371,0.0088,0.27
461.52,755.0,0.08472770426141404,0.0,0.371,0.0088,0.26
461.52,760.0,0.08472770426141404,0.0,0.371,0.0088,1.08
461.52,765.0,0.08472770426141404,0.0,0.371,0.0088,0.25
461.52,780.0,0.08472770426141404,0.0,0.371,0.0088,0.25
461.52,410.0,0.10115480898420666,0.0,0.371,0.0088,58.4
461.52,440.0,0.10115480898420666,0.0,0.371,0.0088,36.5
461.52,445.0,0.10115480898420666,0.0,0.371,0.0088,32.4
461.52,450.0,0.10115480898420666,0.0,0.371,0.0088,28.8
461.52,455.0,0.10115480898420666,0.0,0.371,0.0088,25.5
461.52,460.0,0.10115480898420666,0.0,0.371,0.0088,23.8
461.52,462.5,0.10115480898420666,0.0,0.371,0.0088,22.6
461.52,465.0,0.10115480898420666,0.0,0.371,0.0088,21.45
461.52,467.5,0.10115480898420666,0.0,0.371,0.0088,20.0
461.52,470.0,0.10115480898420666,0.0,0.371,0.0088,19.95
461.52,472.5,0.10115480898420666,0.0,0.371,0.0088,18.0
461.52,475.0,0.10115480898420666,0.0,0.371,0.0088,17.25
461.52,477.5,0.10115480898420666,0.0,0.371,0.0088,16.15
461.52,480.0,0.10115480898420666,0.0,0.371,0.0088,15.9
461.52,482.5,0.10115480898420666,0.0,0.371,0.0088,14.7
461.52,485.0,0.10115480898420666,0.0,0.371,0.0088,13.75
461.52,487.5,0.10115480898420666,0.0,0.371,0.0088,12.6
461.52,490.0,0.10115480898420666,0.0,0.371,0.0088,12.4
461.52,492.5,0.10115480898420666,0.0,0.371,0.0088,11.5
461.52,495.0,0.10115480898420666,0.0,0.371,0.0088,10.8
461.52,497.5,0.10115480898420666,0.0,0.371,0.0088,9.85
461.52,500.0,0.10115480898420666,0.0,0.371,0.0088,9.4
461.52,502.5,0.10115480898420666,0.0,0.371,0.0088,8.85
461.52,505.0,0.10115480898420666,0.0,0.371,0.0088,7.85
461.52,507.5,0.10115480898420666,0.0,0.371,0.0088,7.85
461.52,510.0,0.10115480898420666,0.0,0.371,0.0088,6.55
461.52,512.5,0.10115480898420666,0.0,0.371,0.0088,6.4
461.52,515.0,0.10115480898420666,0.0,0.371,0.0088,5.65
461.52,520.0,0.10115480898420666,0.0,0.371,0.0088,5.1
461.52,525.0,0.10115480898420666,0.0,0.371,0.0088,5.5
461.52,530.0,0.10115480898420666,0.0,0.371,0.0088,3.4
461.52,535.0,0.10115480898420666,0.0,0.371,0.0088,3.1
461.52,540.0,0.10115480898420666,0.0,0.371,0.0088,2.96
461.52,545.0,0.10115480898420666,0.0,0.371,0.0088,2.94
461.52,550.0,0.10115480898420666,0.0,0.371,0.0088,3.4
461.52,555.0,0.10115480898420666,0.0,0.371,0.0088,4.55
461.52,560.0,0.10115480898420666,0.0,0.371,0.0088,2.54
461.52,565.0,0.10115480898420666,0.0,0.371,0.0088,5.0
461.52,570.0,0.10115480898420666,0.0,0.371,0.0088,4.95
461.52,580.0,0.10115480898420666,0.0,0.371,0.0088,4.75
461.52,600.0,0.10115480898420666,0.0,0.371,0.0088,4.55
461.52,620.0,0.10115480898420666,0.0,0.371,0.0088,4.4
461.52,650.0,0.10115480898420666,0.0,0.371,0.0088,3.65
461.52,375.0,0.12031976449413137,0.0,0.371,0.0088,91.0
461.52,440.0,0.12031976449413137,0.0,0.371,0.0088,37.4
461.52,450.0,0.12031976449413137,0.0,0.371,0.0088,30.6
461.52,462.5,0.12031976449413137,0.0,0.371,0.0088,23.6
461.52,465.0,0.12031976449413137,0.0,0.371,0.0088,22.5
461.52,470.0,0.12031976449413137,0.0,0.371,0.0088,20.4
461.52,472.5,0.12031976449413137,0.0,0.371,0.0088,18.85
461.52,475.0,0.12031976449413137,0.0,0.371,0.0088,18.2
461.52,477.5,0.12031976449413137,0.0,0.371,0.0088,17.0
461.52,482.5,0.12031976449413137,0.0,0.371,0.0088,15.8
461.52,490.0,0.12031976449413137,0.0,0.371,0.0088,13.4
461.52,500.0,0.12031976449413137,0.0,0.371,0.0088,9.95
461.52,505.0,0.12031976449413137,0.0,0.371,0.0088,8.75
461.52,510.0,0.12031976449413137,0.0,0.371,0.0088,7.25
461.52,515.0,0.12031976449413137,0.0,0.371,0.0088,6.95
461.52,520.0,0.12031976449413137,0.0,0.371,0.0088,5.9
461.52,530.0,0.12031976449413137,0.0,0.371,0.0088,4.4
461.52,535.0,0.12031976449413137,0.0,0.371,0.0088,3.15
461.52,600.0,0.12031976449413137,0.0,0.371,0.0088,4.5
461.52,610.0,0.12031976449413137,0.0,0.371,0.0088,4.45
461.52,110.0,0.1613875263011129,0.0,0.371,0.0088,352.55
461.52,115.0,0.1613875263011129,0.0,0.371,0.0088,356.85
461.52,120.0,0.1613875263011129,0.0,0.371,0.0088,185.42
461.52,125.0,0.1613875263011129,0.0,0.371,0.0088,189.0
461.52,130.0,0.1613875263011129,0.0,0.371,0.0088,356.5
461.52,135.0,0.1613875263011129,0.0,0.371,0.0088,336.85
461.52,140.0,0.1613875263011129,0.0,0.371,0.0088,177.8
461.52,145.0,0.1613875263011129,0.0,0.371,0.0088,173.05
461.52,150.0,0.1613875263011129,0.0,0.371,0.0088,314.0
461.52,155.0,0.1613875263011129,0.0,0.371,0.0088,163.7
461.52,160.0,0.1613875263011129,0.0,0.371,0.0088,302.65
461.52,165.0,0.1613875263011129,0.0,0.371,0.0088,154.45
461.52,170.0,0.1613875263011129,0.0,0.371,0.0088,304.8
461.52,175.0,0.1613875263011129,0.0,0.371,0.0088,307.3
461.52,180.0,0.1613875263011129,0.0,0.371,0.0088,311.0
461.52,185.0,0.1613875263011129,0.0,0.371,0.0088,298.0
461.52,190.0,0.1613875263011129,0.0,0.371,0.0088,246.0
461.52,195.0,0.1613875263011129,0.0,0.371,0.0088,267.4
461.52,200.0,0.1613875263011129,0.0,0.371,0.0088,262.4
461.52,210.0,0.1613875263011129,0.0,0.371,0.0088,243.95
461.52,220.0,0.1613875263011129,0.0,0.371,0.0088,243.0
461.52,225.0,0.1613875263011129,0.0,0.371,0.0088,237.35
461.52,230.0,0.1613875263011129,0.0,0.371,0.0088,233.05
461.52,235.0,0.1613875263011129,0.0,0.371,0.0088,271.0
461.52,240.0,0.1613875263011129,0.0,0.371,0.0088,222.9
461.52,245.0,0.1613875263011129,0.0,0.371,0.0088,295.8
461.52,250.0,0.1613875263011129,0.0,0.371,0.0088,212.8
461.52,255.0,0.1613875263011129,0.0,0.371,0.0088,207.8
461.52,260.0,0.1613875263011129,0.0,0.371,0.0088,203.35
461.52,265.0,0.1613875263011129,0.0,0.371,0.0088,197.8
461.52,270.0,0.1613875263011129,0.0,0.371,0.0088,226.7
461.52,275.0,0.1613875263011129,0.0,0.371,0.0088,222.5
461.52,280.0,0.1613875263011129,0.0,0.371,0.0088,184.4
461.52,285.0,0.1613875263011129,0.0,0.371,0.0088,179.4
461.52,290.0,0.1613875263011129,0.0,0.371,0.0088,175.0
461.52,295.0,0.1613875263011129,0.0,0.371,0.0088,170.0
461.52,300.0,0.1613875263011129,0.0,0.371,0.0088,163.85
461.52,305.0,0.1613875263011129,0.0,0.371,0.0088,160.0
461.52,310.0,0.1613875263011129,0.0,0.371,0.0088,155.0
461.52,315.0,0.1613875263011129,0.0,0.371,0.0088,178.1
461.52,320.0,0.1613875263011129,0.0,0.371,0.0088,145.4
461.52,325.0,0.1613875263011129,0.0,0.371,0.0088,140.4
461.52,330.0,0.1613875263011129,0.0,0.371,0.0088,136.0
461.52,335.0,0.1613875263011129,0.0,0.371,0.0088,139.45
461.52,340.0,0.1613875263011129,0.0,0.371,0.0088,126.0
461.52,345.0,0.1613875263011129,0.0,0.371,0.0088,121.0
461.52,350.0,0.1613875263011129,0.0,0.371,0.0088,115.4
461.52,355.0,0.1613875263011129,0.0,0.371,0.0088,111.4
461.52,360.0,0.1613875263011129,0.0,0.371,0.0088,106.4
461.52,365.0,0.1613875263011129,0.0,0.371,0.0088,101.0
461.52,370.0,0.1613875263011129,0.0,0.371,0.0088,96.4
461.52,375.0,0.1613875263011129,0.0,0.371,0.0088,92.0
461.52,380.0,0.1613875263011129,0.0,0.371,0.0088,87.2
461.52,385.0,0.1613875263011129,0.0,0.371,0.0088,82.6
461.52,390.0,0.1613875263011129,0.0,0.371,0.0088,78.6
461.52,395.0,0.1613875263011129,0.0,0.371,0.0088,73.95
461.52,400.0,0.1613875263011129,0.0,0.371,0.0088,69.65
461.52,405.0,0.1613875263011129,0.0,0.371,0.0088,66.0
461.52,410.0,0.1613875263011129,0.0,0.371,0.0088,62.2
461.52,415.0,0.1613875263011129,0.0,0.371,0.0088,57.9
461.52,420.0,0.1613875263011129,0.0,0.371,0.0088,54.8
461.52,425.0,0.1613875263011129,0.0,0.371,0.0088,52.0
461.52,430.0,0.1613875263011129,0.0,0.371,0.0088,47.65
461.52,435.0,0.1613875263011129,0.0,0.371,0.0088,44.0
461.52,440.0,0.1613875263011129,0.0,0.371,0.0088,41.2
461.52,445.0,0.1613875263011129,0.0,0.371,0.0088,37.8
461.52,450.0,0.1613875263011129,0.0,0.371,0.0088,33.65
461.52,455.0,0.1613875263011129,0.0,0.371,0.0088,31.75
461.52,460.0,0.1613875263011129,0.0,0.371,0.0088,29.8
461.52,465.0,0.1613875263011129,0.0,0.371,0.0088,26.8
461.52,470.0,0.1613875263011129,0.0,0.371,0.0088,23.85
461.52,475.0,0.1613875263011129,0.0,0.371,0.0088,21.45
461.52,480.0,0.1613875263011129,0.0,0.371,0.0088,20.8
461.52,485.0,0.1613875263011129,0.0,0.371,0.0088,17.65
461.52,490.0,0.1613875263011129,0.0,0.371,0.0088,15.9
461.52,495.0,0.1613875263011129,0.0,0.371,0.0088,14.45
461.52,500.0,0.1613875263011129,0.0,0.371,0.0088,14.1
461.52,505.0,0.1613875263011129,0.0,0.371,0.0088,11.85
461.52,510.0,0.1613875263011129,0.0,0.371,0.0088,10.65
461.52,515.0,0.1613875263011129,0.0,0.371,0.0088,9.15
461.52,520.0,0.1613875263011129,0.0,0.371,0.0088,8.45
461.52,525.0,0.1613875263011129,0.0,0.371,0.0088,7.95
461.52,530.0,0.1613875263011129,0.0,0.371,0.0088,6.55
461.52,535.0,0.1613875263011129,0.0,0.371,0.0088,7.2
461.52,540.0,0.1613875263011129,0.0,0.371,0.0088,5.4
461.52,545.0,0.1613875263011129,0.0,0.371,0.0088,5.8
461.52,550.0,0.1613875263011129,0.0,0.371,0.0088,4.6
461.52,555.0,0.1613875263011129,0.0,0.371,0.0088,3.85
461.52,560.0,0.1613875263011129,0.0,0.371,0.0088,2.93
461.52,565.0,0.1613875263011129,0.0,0.371,0.0088,2.94
461.52,570.0,0.1613875263011129,0.0,0.371,0.0088,3.5
461.52,575.0,0.1613875263011129,0.0,0.371,0.0088,2.05
461.52,580.0,0.1613875263011129,0.0,0.371,0.0088,2.39
461.52,585.0,0.1613875263011129,0.0,0.371,0.0088,2.74
461.52,590.0,0.1613875263011129,0.0,0.371,0.0088,2.16
461.52,595.0,0.1613875263011129,0.0,0.371,0.0088,2.68
461.52,600.0,0.1613875263011129,0.0,0.371,0.0088,1.15
461.52,605.0,0.1613875263011129,0.0,0.371,0.0088,0.97
461.52,610.0,0.1613875263011129,0.0,0.371,0.0088,0.88
461.52,615.0,0.1613875263011129,0.0,0.371,0.0088,1.96
461.52,620.0,0.1613875263011129,0.0,0.371,0.0088,1.15
461.52,625.0,0.1613875263011129,0.0,0.371,0.0088,1.71
461.52,630.0,0.1613875263011129,0.0,0.371,0.0088,1.59
461.52,640.0,0.1613875263011129,0.0,0.371,0.0088,0.51
461.52,650.0,0.1613875263011129,0.0,0.371,0.0088,1.26
461.52,655.0,0.1613875263011129,0.0,0.371,0.0088,1.19
461.52,660.0,0.1613875263011129,0.0,0.371,0.0088,1.12
461.52,665.0,0.1613875263011129,0.0,0.371,0.0088,1.05
461.52,680.0,0.1613875263011129,0.0,0.371,0.0088,0.95
461.52,695.0,0.1613875263011129,0.0,0.371,0.0088,0.83
461.52,700.0,0.1613875263011129,0.0,0.371,0.0088,0.8
461.52,705.0,0.1613875263011129,0.0,0.371,0.0088,0.77
461.52,720.0,0.1613875263011129,0.0,0.371,0.0088,0.69
461.52,735.0,0.1613875263011129,0.0,0.371,0.0088,0.64
461.52,740.0,0.1613875263011129,0.0,0.371,0.0088,2.68
461.52,760.0,0.1613875263011129,0.0,0.371,0.0088,0.55
461.52,780.0,0.1613875263011129,0.0,0.371,0.0088,0.2
461.52,220.0,0.25721230385073646,0.0,0.371,0.0088,277.95
461.52,230.0,0.25721230385073646,0.0,0.371,0.0088,255.0
461.52,240.0,0.25721230385073646,0.0,0.371,0.0088,245.0
461.52,250.0,0.25721230385073646,0.0,0.371,0.0088,214.4
461.52,270.0,0.25721230385073646,0.0,0.371,0.0088,195.0
461.52,280.0,0.25721230385073646,0.0,0.371,0.0088,185.0
461.52,290.0,0.25721230385073646,0.0,0.371,0.0088,175.4
461.52,300.0,0.25721230385073646,0.0,0.371,0.0088,166.0
461.52,330.0,0.25721230385073646,0.0,0.371,0.0088,136.0
461.52,340.0,0.25721230385073646,0.0,0.371,0.0088,126.6
461.52,350.0,0.25721230385073646,0.0,0.371,0.0088,117.4
461.52,360.0,0.25721230385073646,0.0,0.371,0.0088,108.2
461.52,370.0,0.25721230385073646,0.0,0.371,0.0088,99.0
461.52,380.0,0.25721230385073646,0.0,0.371,0.0088,90.4
461.52,390.0,0.25721230385073646,0.0,0.371,0.0088,82.0
461.52,400.0,0.25721230385073646,0.0,0.371,0.0088,74.0
461.52,410.0,0.25721230385073646,0.0,0.371,0.0088,66.6
461.52,420.0,0.25721230385073646,0.0,0.371,0.0088,58.9
461.52,430.0,0.25721230385073646,0.0,0.371,0.0088,52.5
461.52,435.0,0.25721230385073646,0.0,0.371,0.0088,49.3
461.52,440.0,0.25721230385073646,0.0,0.371,0.0088,46.55
461.52,445.0,0.25721230385073646,0.0,0.371,0.0088,43.05
461.52,450.0,0.25721230385073646,0.0,0.371,0.0088,40.25
461.52,455.0,0.25721230385073646,0.0,0.371,0.0088,37.85
461.52,460.0,0.25721230385073646,0.0,0.371,0.0088,36.2
461.52,465.0,0.25721230385073646,0.0,0.371,0.0088,32.05
461.52,470.0,0.25721230385073646,0.0,0.371,0.0088,30.2
461.52,475.0,0.25721230385073646,0.0,0.371,0.0088,27.8
461.52,480.0,0.25721230385073646,0.0,0.371,0.0088,25.5
461.52,490.0,0.25721230385073646,0.0,0.371,0.0088,22.8
461.52,500.0,0.25721230385073646,0.0,0.371,0.0088,18.8
461.52,520.0,0.25721230385073646,0.0,0.371,0.0088,13.65
461.52,540.0,0.25721230385073646,0.0,0.371,0.0088,10.0
461.52,560.0,0.25721230385073646,0.0,0.371,0.0088,6.6
461.52,580.0,0.25721230385073646,0.0,0.371,0.0088,4.8
461.52,600.0,0.25721230385073646,0.0,0.371,0.0088,2.63
461.52,620.0,0.25721230385073646,0.0,0.371,0.0088,1.85
461.52,640.0,0.25721230385073646,0.0,0.371,0.0088,1.22
461.52,660.0,0.25721230385073646,0.0,0.371,0.0088,2.24
461.52,680.0,0.25721230385073646,0.0,0.371,0.0088,1.8
461.52,700.0,0.25721230385073646,0.0,0.371,0.0088,1.5
461.52,720.0,0.25721230385073646,0.0,0.371,0.0088,1.25
461.52,740.0,0.25721230385073646,0.0,0.371,0.0088,1.1
461.52,760.0,0.25721230385073646,0.0,0.371,0.0088,0.65
461.52,780.0,0.25721230385073646,0.0,0.371,0.0088,0.6
461.52,220.0,0.33387212589043525,0.0,0.371,0.0088,265.5
461.52,230.0,0.33387212589043525,0.0,0.371,0.0088,256.0
461.52,260.0,0.33387212589043525,0.0,0.371,0.0088,205.4
461.52,270.0,0.33387212589043525,0.0,0.371,0.0088,195.4
461.52,300.0,0.33387212589043525,0.0,0.371,0.0088,167.0
461.52,320.0,0.33387212589043525,0.0,0.371,0.0088,147.0
461.52,330.0,0.33387212589043525,0.0,0.371,0.0088,137.8
461.52,340.0,0.33387212589043525,0.0,0.371,0.0088,161.85
461.52,350.0,0.33387212589043525,0.0,0.371,0.0088,119.8
461.52,355.0,0.33387212589043525,0.0,0.371,0.0088,114.25
461.52,360.0,0.33387212589043525,0.0,0.371,0.0088,110.4
461.52,365.0,0.33387212589043525,0.0,0.371,0.0088,105.55
461.52,370.0,0.33387212589043525,0.0,0.371,0.0088,102.0
461.52,380.0,0.33387212589043525,0.0,0.371,0.0088,93.2
461.52,385.0,0.33387212589043525,0.0,0.371,0.0088,89.25
461.52,390.0,0.33387212589043525,0.0,0.371,0.0088,85.6
461.52,395.0,0.33387212589043525,0.0,0.371,0.0088,81.6
461.52,400.0,0.33387212589043525,0.0,0.371,0.0088,77.7
461.52,405.0,0.33387212589043525,0.0,0.371,0.0088,73.9
