Price.x,Div Y,Expiration Date,Type,Strike,Ticker,Price.y,Volatility
47.00000381469727,0,2021-02-19T00:00:00Z,Call,48,RR/ LN Equity,93.69999694824219,1.0113190412268376
60.00000381469727,0,2021-02-19T00:00:00Z,Call,34,RR/ LN Equity,93.69999694824219,1.0113190412268376
66.75,0,2021-02-19T00:00:00Z,Call,27,RR/ LN Equity,93.69999694824219,1.0113190412268376
35.75,0,2021-02-19T00:00:00Z,Call,62,RR/ LN Equity,93.69999694824219,1.0113190412268376
53.25000381469727,0,2021-02-19T00:00:00Z,Call,41,RR/ LN Equity,93.69999694824219,1.0113190412268376
27.00000190734863,0,2021-02-19T00:00:00Z,Call,75,RR/ LN Equity,93.69999694824219,1.0113190412268376
41.00000381469727,0,2021-02-19T00:00:00Z,Call,55,RR/ LN Equity,93.69999694824219,1.0113190412268376
19.75,0,2021-02-19T00:00:00Z,Call,89,RR/ LN Equity,93.69999694824219,1.0113190412268376
30.75000190734863,0,2021-02-19T00:00:00Z,Call,69,RR/ LN Equity,93.69999694824219,1.0113190412268376
23.00000190734863,0,2021-02-19T00:00:00Z,Call,82,RR/ LN Equity,93.69999694824219,1.0113190412268376
16.5,0,2021-02-19T00:00:00Z,Call,96,RR/ LN Equity,93.69999694824219,1.0113190412268376
46.50000381469727,0,2021-01-15T00:00:00Z,Call,48,RR/ LN Equity,93.69999694824219,1.0113190412268376
59.75000381469727,0,2021-01-15T00:00:00Z,Call,34,RR/ LN Equity,93.69999694824219,1.0113190412268376
66.75,0,2021-01-15T00:00:00Z,Call,27,RR/ LN Equity,93.69999694824219,1.0113190412268376
72.75,0,2021-01-15T00:00:00Z,Call,21,RR/ LN Equity,93.69999694824219,1.0113190412268376
79.75,0,2021-01-15T00:00:00Z,Call,14,RR/ LN Equity,93.69999694824219,1.0113190412268376
34.5,0,2021-01-15T00:00:00Z,Call,62,RR/ LN Equity,93.69999694824219,1.0113190412268376
53.00000381469727,0,2021-01-15T00:00:00Z,Call,41,RR/ LN Equity,93.69999694824219,1.0113190412268376
25.25000190734863,0,2021-01-15T00:00:00Z,Call,75,RR/ LN Equity,93.69999694824219,1.0113190412268376
40.25000381469727,0,2021-01-15T00:00:00Z,Call,55,RR/ LN Equity,93.69999694824219,1.0113190412268376
17.25,0,2021-01-15T00:00:00Z,Call,89,RR/ LN Equity,93.69999694824219,1.0113190412268376
29.25000190734863,0,2021-01-15T00:00:00Z,Call,69,RR/ LN Equity,93.69999694824219,1.0113190412268376
21.00000190734863,0,2021-01-15T00:00:00Z,Call,82,RR/ LN Equity,93.69999694824219,1.0113190412268376
14.00000095367432,0,2021-01-15T00:00:00Z,Call,96,RR/ LN Equity,93.69999694824219,1.0113190412268376
46.25000381469727,0,2020-12-18T00:00:00Z,Call,48,RR/ LN Equity,93.69999694824219,1.0113190412268376
59.75000381469727,0,2020-12-18T00:00:00Z,Call,34,RR/ LN Equity,93.69999694824219,1.0113190412268376
66.75,0,2020-12-18T00:00:00Z,Call,27,RR/ LN Equity,93.69999694824219,1.0113190412268376
72.75,0,2020-12-18T00:00:00Z,Call,21,RR/ LN Equity,93.69999694824219,1.0113190412268376
79.75,0,2020-12-18T00:00:00Z,Call,14,RR/ LN Equity,93.69999694824219,1.0113190412268376
33.5,0,2020-12-18T00:00:00Z,Call,62,RR/ LN Equity,93.69999694824219,1.0113190412268376
53.00000381469727,0,2020-12-18T00:00:00Z,Call,41,RR/ LN Equity,93.69999694824219,1.0113190412268376
23.50000190734863,0,2020-12-18T00:00:00Z,Call,75,RR/ LN Equity,93.69999694824219,1.0113190412268376
39.75,0,2020-12-18T00:00:00Z,Call,55,RR/ LN Equity,93.69999694824219,1.0113190412268376
14.75000095367432,0,2020-12-18T00:00:00Z,Call,89,RR/ LN Equity,93.69999694824219,1.0113190412268376
28.00000190734863,0,2020-12-18T00:00:00Z,Call,69,RR/ LN Equity,93.69999694824219,1.0113190412268376
18.75,0,2020-12-18T00:00:00Z,Call,82,RR/ LN Equity,93.69999694824219,1.0113190412268376
11.50000095367432,0,2020-12-18T00:00:00Z,Call,96,RR/ LN Equity,93.69999694824219,1.0113190412268376
45.75000381469727,0,2020-11-20T00:00:00Z,Call,48,RR/ LN Equity,93.69999694824219,1.0113190412268376
59.75000381469727,0,2020-11-20T00:00:00Z,Call,34,RR/ LN Equity,93.69999694824219,1.0113190412268376
66.75,0,2020-11-20T00:00:00Z,Call,27,RR/ LN Equity,93.69999694824219,1.0113190412268376
72.75,0,2020-11-20T00:00:00Z,Call,21,RR/ LN Equity,93.69999694824219,1.0113190412268376
79.75,0,2020-11-20T00:00:00Z,Call,14,RR/ LN Equity,93.69999694824219,1.0113190412268376
32,0,2020-11-20T00:00:00Z,Call,62,RR/ LN Equity,93.69999694824219,1.0113190412268376
52.75000381469727,0,2020-11-20T00:00:00Z,Call,41,RR/ LN Equity,93.69999694824219,1.0113190412268376
20.25000190734863,0,2020-11-20T00:00:00Z,Call,75,RR/ LN Equity,93.69999694824219,1.0113190412268376
38.75,0,2020-11-20T00:00:00Z,Call,55,RR/ LN Equity,93.69999694824219,1.0113190412268376
10.25000095367432,0,2020-11-20T00:00:00Z,Call,89,RR/ LN Equity,93.69999694824219,1.0113190412268376
25.50000190734863,0,2020-11-20T00:00:00Z,Call,69,RR/ LN Equity,93.69999694824219,1.0113190412268376
14.75000095367432,0,2020-11-20T00:00:00Z,Call,82,RR/ LN Equity,93.69999694824219,1.0113190412268376
6.750000476837158,0,2020-11-20T00:00:00Z,Call,96,RR/ LN Equity,93.69999694824219,1.0113190412268376
40,0,2025-08-15T00:00:00Z,Call,80,RR/ LN Equity,93.69999694824219,1.0113190412268376
38.75,0,2025-04-17T00:00:00Z,Call,80,RR/ LN Equity,93.69999694824219,1.0113190412268376
38.25,0,2025-02-21T00:00:00Z,Call,80,RR/ LN Equity,93.69999694824219,1.0113190412268376
38,0,2025-01-17T00:00:00Z,Call,80,RR/ LN Equity,93.69999694824219,1.0113190412268376
36.5,0,2024-08-16T00:00:00Z,Call,80,RR/ LN Equity,93.69999694824219,1.0113190412268376
36.75,0,2024-04-19T00:00:00Z,Call,80,RR/ LN Equity,93.69999694824219,1.0113190412268376
36.25,0,2024-03-15T00:00:00Z,Call,80,RR/ LN Equity,93.69999694824219,1.0113190412268376
35,0,2023-10-20T00:00:00Z,Call,80,RR/ LN Equity,93.69999694824219,1.0113190412268376
34.5,0,2023-04-21T00:00:00Z,Call,80,RR/ LN Equity,93.69999694824219,1.0113190412268376
33.5,0,2023-02-17T00:00:00Z,Call,80,RR/ LN Equity,93.69999694824219,1.0113190412268376
33.25,0,2023-01-20T00:00:00Z,Call,80,RR/ LN Equity,93.69999694824219,1.0113190412268376
34,0,2023-03-17T00:00:00Z,Call,80,RR/ LN Equity,93.69999694824219,1.0113190412268376
34,0,2023-05-19T00:00:00Z,Call,80,RR/ LN Equity,93.69999694824219,1.0113190412268376
34.25,0,2023-06-16T00:00:00Z,Call,80,RR/ LN Equity,93.69999694824219,1.0113190412268376
34.5,0,2023-07-21T00:00:00Z,Call,80,RR/ LN Equity,93.69999694824219,1.0113190412268376
34.75,0,2023-08-18T00:00:00Z,Call,80,RR/ LN Equity,93.69999694824219,1.0113190412268376
35.25,0,2023-09-15T00:00:00Z,Call,80,RR/ LN Equity,93.69999694824219,1.0113190412268376
35.25,0,2023-11-17T00:00:00Z,Call,80,RR/ LN Equity,93.69999694824219,1.0113190412268376
35.5,0,2023-12-15T00:00:00Z,Call,80,RR/ LN Equity,93.69999694824219,1.0113190412268376
35.75,0,2024-01-19T00:00:00Z,Call,80,RR/ LN Equity,93.69999694824219,1.0113190412268376
36,0,2024-02-16T00:00:00Z,Call,80,RR/ LN Equity,93.69999694824219,1.0113190412268376
36,0,2024-05-17T00:00:00Z,Call,80,RR/ LN Equity,93.69999694824219,1.0113190412268376
36.25,0,2024-06-21T00:00:00Z,Call,80,RR/ LN Equity,93.69999694824219,1.0113190412268376
36.25,0,2024-07-19T00:00:00Z,Call,80,RR/ LN Equity,93.69999694824219,1.0113190412268376
37,0,2024-09-20T00:00:00Z,Call,80,RR/ LN Equity,93.69999694824219,1.0113190412268376
37.25,0,2024-10-18T00:00:00Z,Call,80,RR/ LN Equity,93.69999694824219,1.0113190412268376
37.5,0,2024-11-15T00:00:00Z,Call,80,RR/ LN Equity,93.69999694824219,1.0113190412268376
37.75,0,2024-12-20T00:00:00Z,Call,80,RR/ LN Equity,93.69999694824219,1.0113190412268376
38.5,0,2025-03-21T00:00:00Z,Call,80,RR/ LN Equity,93.69999694824219,1.0113190412268376
39,0,2025-05-16T00:00:00Z,Call,80,RR/ LN Equity,93.69999694824219,1.0113190412268376
39.25,0,2025-06-20T00:00:00Z,Call,80,RR/ LN Equity,93.69999694824219,1.0113190412268376
39.5,0,2025-07-18T00:00:00Z,Call,80,RR/ LN Equity,93.69999694824219,1.0113190412268376
40,0,2025-09-19T00:00:00Z,Call,80,RR/ LN Equity,93.69999694824219,1.0113190412268376
290.5,11.91514738878159,2021-03-19T00:00:00Z,Call,80,EVR LN Equity,370.3999938964844,0.6147825968803586
290.5,0,2021-02-19T00:00:00Z,Call,80,EVR LN Equity,370.3999938964844,0.6147825968803586
310.5,0,2021-02-19T00:00:00Z,Call,60,EVR LN Equity,370.3999938964844,0.6147825968803586
290.5,0,2021-01-15T00:00:00Z,Call,80,EVR LN Equity,370.3999938964844,0.6147825968803586
310.5,0,2021-01-15T00:00:00Z,Call,60,EVR LN Equity,370.3999938964844,0.6147825968803586
290.5,0,2020-12-18T00:00:00Z,Call,80,EVR LN Equity,370.3999938964844,0.6147825968803586
310.5,0,2020-12-18T00:00:00Z,Call,60,EVR LN Equity,370.3999938964844,0.6147825968803586
310.5,0,2020-11-20T00:00:00Z,Call,60,EVR LN Equity,370.3999938964844,0.6147825968803586
290.5,0,2020-11-20T00:00:00Z,Call,80,EVR LN Equity,370.3999938964844,0.6147825968803586
2903,0,2020-12-18T00:00:00Z,Call,1,DGE LN Equity,2904,0.3511036137208869
2903,2.734228088325195,2021-03-19T00:00:00Z,Call,1,DGE LN Equity,2904,0.3511036137208869
2903,0,2020-11-20T00:00:00Z,Call,1,DGE LN Equity,2904,0.3511036137208869
371.75,0,2020-12-18T00:00:00Z,Call,1,HSBA LN Equity,372.7000122070312,0.39281617005398484
371.75,7.101452889073055,2021-03-19T00:00:00Z,Call,1,HSBA LN Equity,372.7000122070312,0.39281617005398484
371.75,0,2020-11-20T00:00:00Z,Call,1,HSBA LN Equity,372.7000122070312,0.39281617005398484
39.5,7.363753081773675,2021-10-15T00:00:00Z,Call,80,VOD LN Equity,119.5199966430664,0.3839635593811284
26,19.6366748847298,2021-01-15T00:00:00Z,Call,94,VOD LN Equity,119.5199966430664,0.3839635593811284
29.50000190734863,7.363753081773675,2021-10-15T00:00:00Z,Call,90,VOD LN Equity,119.5199966430664,0.3839635593811284
24.75000190734863,8.836503698128409,2021-08-20T00:00:00Z,Call,95,VOD LN Equity,119.5199966430664,0.3839635593811284
39.5,8.836503698128409,2021-08-20T00:00:00Z,Call,80,VOD LN Equity,119.5199966430664,0.3839635593811284
29.50000190734863,8.836503698128409,2021-08-20T00:00:00Z,Call,90,VOD LN Equity,119.5199966430664,0.3839635593811284
24.50000190734863,9.8183374423649,2021-03-19T00:00:00Z,Call,95,VOD LN Equity,119.5199966430664,0.3839635593811284
39.5,9.8183374423649,2021-03-19T00:00:00Z,Call,80,VOD LN Equity,119.5199966430664,0.3839635593811284
24.50000190734863,0,2020-11-20T00:00:00Z,Call,95,VOD LN Equity,119.5199966430664,0.3839635593811284
29.50000190734863,8.033185180116737,2021-04-16T00:00:00Z,Call,90,VOD LN Equity,119.5199966430664,0.3839635593811284
24.25,9.8183374423649,2021-03-19T00:00:00Z,Call,96,VOD LN Equity,119.5199966430664,0.3839635593811284
28,9.8183374423649,2021-03-19T00:00:00Z,Call,92,VOD LN Equity,119.5199966430664,0.3839635593811284
32,9.8183374423649,2021-03-19T00:00:00Z,Call,88,VOD LN Equity,119.5199966430664,0.3839635593811284
29.50000190734863,9.8183374423649,2021-03-19T00:00:00Z,Call,90,VOD LN Equity,119.5199966430664,0.3839635593811284
29.50000190734863,19.6366748847298,2021-01-15T00:00:00Z,Call,90,VOD LN Equity,119.5199966430664,0.3839635593811284
39.5,19.6366748847298,2021-01-15T00:00:00Z,Call,80,VOD LN Equity,119.5199966430664,0.3839635593811284
29.50000190734863,0,2020-11-20T00:00:00Z,Call,90,VOD LN Equity,119.5199966430664,0.3839635593811284
39.5,0,2020-11-20T00:00:00Z,Call,80,VOD LN Equity,119.5199966430664,0.3839635593811284
51.5,9.646085822730065,2021-12-17T00:00:00Z,Call,68,VOD LN Equity,119.5199966430664,0.3839635593811284
51.75,11.40194025564956,2021-06-18T00:00:00Z,Call,68,VOD LN Equity,119.5199966430664,0.3839635593811284
31.5,35.34601479251364,2020-12-18T00:00:00Z,Call,88,VOD LN Equity,119.5199966430664,0.3839635593811284
29.50000190734863,12.62357671161201,2021-02-19T00:00:00Z,Call,90,VOD LN Equity,119.5199966430664,0.3839635593811284
39.5,12.62357671161201,2021-02-19T00:00:00Z,Call,80,VOD LN Equity,119.5199966430664,0.3839635593811284
29.50000190734863,35.34601479251364,2020-12-18T00:00:00Z,Call,90,VOD LN Equity,119.5199966430664,0.3839635593811284
39.5,35.34601479251364,2020-12-18T00:00:00Z,Call,80,VOD LN Equity,119.5199966430664,0.3839635593811284
43.75,9.646085822730065,2021-12-17T00:00:00Z,Call,76,VOD LN Equity,119.5199966430664,0.3839635593811284
23.75,35.34601479251364,2020-12-18T00:00:00Z,Call,96,VOD LN Equity,119.5199966430664,0.3839635593811284
36.25,9.646085822730065,2021-12-17T00:00:00Z,Call,84,VOD LN Equity,119.5199966430664,0.3839635593811284
29.5,9.646085822730065,2021-12-17T00:00:00Z,Call,92,VOD LN Equity,119.5199966430664,0.3839635593811284
27.5,35.34601479251364,2020-12-18T00:00:00Z,Call,92,VOD LN Equity,119.5199966430664,0.3839635593811284
35.5,35.34601479251364,2020-12-18T00:00:00Z,Call,84,VOD LN Equity,119.5199966430664,0.3839635593811284
43.75,11.40194025564956,2021-06-18T00:00:00Z,Call,76,VOD LN Equity,119.5199966430664,0.3839635593811284
36,11.40194025564956,2021-06-18T00:00:00Z,Call,84,VOD LN Equity,119.5199966430664,0.3839635593811284
28.5,11.40194025564956,2021-06-18T00:00:00Z,Call,92,VOD LN Equity,119.5199966430664,0.3839635593811284
118.5,35.34601479251364,2020-12-18T00:00:00Z,Call,1,VOD LN Equity,119.5199966430664,0.3839635593811284
25.25,11.40194025564956,2021-06-18T00:00:00Z,Call,96,VOD LN Equity,119.5199966430664,0.3839635593811284
44.25,8.753698383833514,2022-06-17T00:00:00Z,Call,76,VOD LN Equity,119.5199966430664,0.3839635593811284
37,8.753698383833514,2022-06-17T00:00:00Z,Call,84,VOD LN Equity,119.5199966430664,0.3839635593811284
30.5,8.753698383833514,2022-06-17T00:00:00Z,Call,92,VOD LN Equity,119.5199966430664,0.3839635593811284
29.50000190734863,6.545558294909933,2021-05-21T00:00:00Z,Call,90,VOD LN Equity,119.5199966430664,0.3839635593811284
29.50000190734863,11.40194025564956,2021-06-18T00:00:00Z,Call,90,VOD LN Equity,119.5199966430664,0.3839635593811284
29.50000190734863,10.09886136928961,2021-07-16T00:00:00Z,Call,90,VOD LN Equity,119.5199966430664,0.3839635593811284
32.25,11.40194025564956,2021-06-18T00:00:00Z,Call,88,VOD LN Equity,119.5199966430664,0.3839635593811284
22.5,0,2020-11-20T00:00:00Z,Call,98,VOD LN Equity,119.5199966430664,0.3839635593811284
24.5,0,2020-11-20T00:00:00Z,Call,96,VOD LN Equity,119.5199966430664,0.3839635593811284
26.5,0,2020-11-20T00:00:00Z,Call,94,VOD LN Equity,119.5199966430664,0.3839635593811284
51.75,8.753698383833514,2022-06-17T00:00:00Z,Call,68,VOD LN Equity,119.5199966430664,0.3839635593811284
29.50000190734863,8.033185180116737,2021-09-17T00:00:00Z,Call,90,VOD LN Equity,119.5199966430664,0.3839635593811284
21.75,35.34601479251364,2020-12-18T00:00:00Z,Call,98,VOD LN Equity,119.5199966430664,0.3839635593811284
118.5,9.8183374423649,2021-03-19T00:00:00Z,Call,1,VOD LN Equity,119.5199966430664,0.3839635593811284
32.5,8.033185180116737,2021-09-17T00:00:00Z,Call,88,VOD LN Equity,119.5199966430664,0.3839635593811284
28.75,8.033185180116737,2021-09-17T00:00:00Z,Call,92,VOD LN Equity,119.5199966430664,0.3839635593811284
25.5,8.033185180116737,2021-09-17T00:00:00Z,Call,96,VOD LN Equity,119.5199966430664,0.3839635593811284
39.5,8.033185180116737,2021-04-16T00:00:00Z,Call,80,VOD LN Equity,119.5199966430664,0.3839635593811284
39.5,6.545558294909933,2021-05-21T00:00:00Z,Call,80,VOD LN Equity,119.5199966430664,0.3839635593811284
39.5,11.40194025564956,2021-06-18T00:00:00Z,Call,80,VOD LN Equity,119.5199966430664,0.3839635593811284
39.5,10.09886136928961,2021-07-16T00:00:00Z,Call,80,VOD LN Equity,119.5199966430664,0.3839635593811284
39.5,8.033185180116737,2021-09-17T00:00:00Z,Call,80,VOD LN Equity,119.5199966430664,0.3839635593811284
25.75,35.34601479251364,2020-12-18T00:00:00Z,Call,94,VOD LN Equity,119.5199966430664,0.3839635593811284
36,9.8183374423649,2021-03-19T00:00:00Z,Call,84,VOD LN Equity,119.5199966430664,0.3839635593811284
36,8.033185180116737,2021-09-17T00:00:00Z,Call,84,VOD LN Equity,119.5199966430664,0.3839635593811284
24.50000190734863,35.34601479251364,2020-12-18T00:00:00Z,Call,95,VOD LN Equity,119.5199966430664,0.3839635593811284
24.50000190734863,19.6366748847298,2021-01-15T00:00:00Z,Call,95,VOD LN Equity,119.5199966430664,0.3839635593811284
24.50000190734863,12.62357671161201,2021-02-19T00:00:00Z,Call,95,VOD LN Equity,119.5199966430664,0.3839635593811284
24.50000190734863,8.033185180116737,2021-04-16T00:00:00Z,Call,95,VOD LN Equity,119.5199966430664,0.3839635593811284
24.50000190734863,6.545558294909933,2021-05-21T00:00:00Z,Call,95,VOD LN Equity,119.5199966430664,0.3839635593811284
24.75000190734863,11.40194025564956,2021-06-18T00:00:00Z,Call,95,VOD LN Equity,119.5199966430664,0.3839635593811284
24.75000190734863,10.09886136928961,2021-07-16T00:00:00Z,Call,95,VOD LN Equity,119.5199966430664,0.3839635593811284
24.75000190734863,8.033185180116737,2021-09-17T00:00:00Z,Call,95,VOD LN Equity,119.5199966430664,0.3839635593811284
28.5,0,2020-11-20T00:00:00Z,Call,92,VOD LN Equity,119.5199966430664,0.3839635593811284
118.5,0,2020-11-20T00:00:00Z,Call,1,VOD LN Equity,119.5199966430664,0.3839635593811284
24,19.6366748847298,2021-01-15T00:00:00Z,Call,96,VOD LN Equity,119.5199966430664,0.3839635593811284
22,19.6366748847298,2021-01-15T00:00:00Z,Call,98,VOD LN Equity,119.5199966430664,0.3839635593811284
71.25,5.986878075451066,2025-08-15T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
70.75,5.742364490686356,2025-04-17T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
70.75,5.839937707331122,2025-03-21T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
70.75,4.993539560690126,2025-02-21T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
70.75,5.108070284559166,2025-01-17T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
70.75,4.368094403161615,2024-03-15T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
70.25,4.967636772223013,2023-10-20T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
70.25,4.871213132256773,2023-04-21T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
70,4.054024035364418,2022-12-16T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
68.25,4.418886198547215,2021-10-15T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
51.50000381469727,0,2020-11-20T00:00:00Z,Call,96,NWG LN Equity,147.5,0.5267871705946663
70.5,0,2020-11-20T00:00:00Z,Call,77,NWG LN Equity,147.5,0.5267871705946663
67.5,0,2020-11-20T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
87.50000762939453,0,2020-11-20T00:00:00Z,Call,60,NWG LN Equity,147.5,0.5267871705946663
57.50000381469727,0,2020-11-20T00:00:00Z,Call,90,NWG LN Equity,147.5,0.5267871705946663
59.5,0,2020-12-18T00:00:00Z,Call,88,NWG LN Equity,147.5,0.5267871705946663
55.5,0,2020-12-18T00:00:00Z,Call,92,NWG LN Equity,147.5,0.5267871705946663
51.75,0,2020-12-18T00:00:00Z,Call,96,NWG LN Equity,147.5,0.5267871705946663
63.5,0,2020-12-18T00:00:00Z,Call,84,NWG LN Equity,147.5,0.5267871705946663
146.5,0,2020-12-18T00:00:00Z,Call,1,NWG LN Equity,147.5,0.5267871705946663
51.75000381469727,0,2020-12-18T00:00:00Z,Call,96,NWG LN Equity,147.5,0.5267871705946663
70.5,0,2020-12-18T00:00:00Z,Call,77,NWG LN Equity,147.5,0.5267871705946663
67.5,0,2020-12-18T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
87.50000762939453,0,2020-12-18T00:00:00Z,Call,60,NWG LN Equity,147.5,0.5267871705946663
57.50000381469727,0,2020-12-18T00:00:00Z,Call,90,NWG LN Equity,147.5,0.5267871705946663
67.5,0,2021-01-15T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
70.5,0,2021-01-15T00:00:00Z,Call,77,NWG LN Equity,147.5,0.5267871705946663
52.00000381469727,0,2021-01-15T00:00:00Z,Call,96,NWG LN Equity,147.5,0.5267871705946663
87.50000762939453,0,2021-01-15T00:00:00Z,Call,60,NWG LN Equity,147.5,0.5267871705946663
57.75000381469727,0,2021-01-15T00:00:00Z,Call,90,NWG LN Equity,147.5,0.5267871705946663
67.5,0,2021-02-19T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
70.5,0,2021-02-19T00:00:00Z,Call,77,NWG LN Equity,147.5,0.5267871705946663
52.00000381469727,0,2021-02-19T00:00:00Z,Call,96,NWG LN Equity,147.5,0.5267871705946663
87.50000762939453,0,2021-02-19T00:00:00Z,Call,60,NWG LN Equity,147.5,0.5267871705946663
57.75000381469727,0,2021-02-19T00:00:00Z,Call,90,NWG LN Equity,147.5,0.5267871705946663
60.25,6.873822975517892,2021-03-19T00:00:00Z,Call,88,NWG LN Equity,147.5,0.5267871705946663
56.5,6.873822975517892,2021-03-19T00:00:00Z,Call,92,NWG LN Equity,147.5,0.5267871705946663
52.75,6.873822975517892,2021-03-19T00:00:00Z,Call,96,NWG LN Equity,147.5,0.5267871705946663
64,6.873822975517892,2021-03-19T00:00:00Z,Call,84,NWG LN Equity,147.5,0.5267871705946663
68,6.873822975517892,2021-03-19T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
71,6.873822975517892,2021-03-19T00:00:00Z,Call,77,NWG LN Equity,147.5,0.5267871705946663
53.25000381469727,6.873822975517892,2021-03-19T00:00:00Z,Call,96,NWG LN Equity,147.5,0.5267871705946663
87.50000762939453,6.873822975517892,2021-03-19T00:00:00Z,Call,60,NWG LN Equity,147.5,0.5267871705946663
58.50000381469727,6.873822975517892,2021-03-19T00:00:00Z,Call,90,NWG LN Equity,147.5,0.5267871705946663
87.50000762939453,5.624036979969184,2021-04-16T00:00:00Z,Call,60,NWG LN Equity,147.5,0.5267871705946663
67.75,5.624036979969184,2021-04-16T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
58.25000381469727,5.624036979969184,2021-04-16T00:00:00Z,Call,90,NWG LN Equity,147.5,0.5267871705946663
87.50000762939453,4.582548650345261,2021-05-21T00:00:00Z,Call,60,NWG LN Equity,147.5,0.5267871705946663
68,4.582548650345261,2021-05-21T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
58.50000381469727,4.582548650345261,2021-05-21T00:00:00Z,Call,90,NWG LN Equity,147.5,0.5267871705946663
80,3.991252050300711,2021-06-18T00:00:00Z,Call,68,NWG LN Equity,147.5,0.5267871705946663
72.25,3.991252050300711,2021-06-18T00:00:00Z,Call,76,NWG LN Equity,147.5,0.5267871705946663
65,3.991252050300711,2021-06-18T00:00:00Z,Call,84,NWG LN Equity,147.5,0.5267871705946663
57.5,3.991252050300711,2021-06-18T00:00:00Z,Call,92,NWG LN Equity,147.5,0.5267871705946663
54,3.991252050300711,2021-06-18T00:00:00Z,Call,96,NWG LN Equity,147.5,0.5267871705946663
68.25,3.991252050300711,2021-06-18T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
68.5,3.535108958837773,2021-07-16T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
81,3.721167325092392,2021-12-17T00:00:00Z,Call,68,NWG LN Equity,147.5,0.5267871705946663
73.75,3.721167325092392,2021-12-17T00:00:00Z,Call,76,NWG LN Equity,147.5,0.5267871705946663
66.75,3.721167325092392,2021-12-17T00:00:00Z,Call,84,NWG LN Equity,147.5,0.5267871705946663
60,3.721167325092392,2021-12-17T00:00:00Z,Call,92,NWG LN Equity,147.5,0.5267871705946663
75,4.046209049272149,2022-06-17T00:00:00Z,Call,76,NWG LN Equity,147.5,0.5267871705946663
68.5,4.046209049272149,2022-06-17T00:00:00Z,Call,84,NWG LN Equity,147.5,0.5267871705946663
62,4.046209049272149,2022-06-17T00:00:00Z,Call,92,NWG LN Equity,147.5,0.5267871705946663
61.25,3.991252050300711,2021-06-18T00:00:00Z,Call,88,NWG LN Equity,147.5,0.5267871705946663
87.50000762939453,3.991252050300711,2021-06-18T00:00:00Z,Call,60,NWG LN Equity,147.5,0.5267871705946663
87.75000762939453,3.535108958837773,2021-07-16T00:00:00Z,Call,60,NWG LN Equity,147.5,0.5267871705946663
82,4.046209049272149,2022-06-17T00:00:00Z,Call,68,NWG LN Equity,147.5,0.5267871705946663
68.75,5.302663438256658,2021-08-20T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
51.75,0,2020-11-20T00:00:00Z,Call,96,NWG LN Equity,147.5,0.5267871705946663
49.75,0,2020-11-20T00:00:00Z,Call,98,NWG LN Equity,147.5,0.5267871705946663
87.75000762939453,5.302663438256658,2021-08-20T00:00:00Z,Call,60,NWG LN Equity,147.5,0.5267871705946663
53.75,0,2020-11-20T00:00:00Z,Call,94,NWG LN Equity,147.5,0.5267871705946663
59.00000381469727,3.991252050300711,2021-06-18T00:00:00Z,Call,90,NWG LN Equity,147.5,0.5267871705946663
59.50000381469727,3.535108958837773,2021-07-16T00:00:00Z,Call,90,NWG LN Equity,147.5,0.5267871705946663
59.75000381469727,5.302663438256658,2021-08-20T00:00:00Z,Call,90,NWG LN Equity,147.5,0.5267871705946663
55.5,0,2020-11-20T00:00:00Z,Call,92,NWG LN Equity,147.5,0.5267871705946663
87.75000762939453,4.820603125687872,2021-09-17T00:00:00Z,Call,60,NWG LN Equity,147.5,0.5267871705946663
68.5,4.820603125687872,2021-09-17T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
59.50000381469727,4.820603125687872,2021-09-17T00:00:00Z,Call,90,NWG LN Equity,147.5,0.5267871705946663
69,4.002010142080497,2021-11-19T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
68.75,3.721167325092392,2021-12-17T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
68.75,3.421073185972038,2022-01-21T00:00:00Z,Call,80,NWG LN Equity,147.5,0.5267871705946663
